trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,224,0,224,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,1867.3989889740005,2,8,0,7,3,6,1,9,0,0,4,1880.911708937998,None,2,8,0,7,3,6,1,9,,1884.3903990749968,None,1884.3903990749968,None,1884.3903990749968,None,1884.3903990749968,None,1884.3903990749968,None,1884.3903990749968,None,1884.3903990749968,None,1884.3903990749968,None,1883.0841795229971,1883.5907036229983,1883.0841795229971,1883.5907036229983,1883.0841795229971,1883.5907036229983,None,None,left,0.6728325760013831,1884.3903990749968,None,None,None,z,0.1531397590006236,1885.1101353269987,None,1885.2833194739978,None,,120,58,63,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,225,0,225,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,1881.0424460199974,4,9,3,5,1,6,0,7,1,1,5,1894.5598525129972,None,4,9,3,5,1,2,0,7,,1897.8253271369977,None,1897.8253271369977,None,1897.8253271369977,None,1897.8253271369977,None,1897.8253271369977,None,1897.8253271369977,None,1897.8253271369977,None,1897.8253271369977,None,1897.9318722089993,1898.4383996949982,1897.9318722089993,1898.4383996949982,1897.9318722089993,1898.4383996949982,None,None,left,1.8833950590014865,1897.9318722089993,None,None,None,z,0.21482164700137218,1899.8644589459982,None,1900.104383291,None,,121,58,63,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,226,0,226,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,1887.1767167119979,1,9,3,6,2,8,0,5,0,1,1,1900.6908846810002,None,1,4,3,6,2,8,0,5,,1904.156225800998,None,1904.156225800998,None,1904.156225800998,None,1904.156225800998,None,1904.156225800998,None,1904.156225800998,None,1904.156225800998,None,1904.156225800998,None,1902.863363477998,1903.3698694589984,1902.863363477998,1903.3698694589984,1902.863363477998,1903.3698694589984,None,None,down,0.986944221000158,1904.156225800998,None,None,None,z,0.18739537999863387,1905.1957869489997,None,1905.409043593998,None,,122,59,64,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,227,0,227,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,1892.4814993699983,3,9,2,7,0,8,4,6,0,0,7,1905.9954855869983,None,3,9,2,7,0,8,4,6,,1909.4742283589985,None,1909.4742283589985,None,1909.4742283589985,None,1909.4742283589985,None,1909.4742283589985,None,1909.4742283589985,None,1909.4742283589985,None,1909.4742283589985,None,1908.168003595998,1908.6745291909974,1908.168003595998,1908.6745291909974,1908.168003595998,1908.6745291909974,None,None,left,3.5490288229993894,1909.4742283589985,None,None,None,x,0.7184955519987852,1913.072789193,None,1913.805849286,None,,123,60,65,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,228,0,228,0,,,,,,,,,,,,,,,,,,,,,,,,3.3000000000000003,3.4000000000000004,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,1900.8800496209988,0,7,4,5,1,9,2,6,1,1,6,1914.3923470499976,None,0,7,4,5,1,9,3,6,,1918.2708952100002,None,1918.2708952100002,None,1918.2708952100002,None,1918.2708952100002,None,1918.2708952100002,None,1918.2708952100002,None,1918.2708952100002,None,1918.2708952100002,None,1918.3641251269983,1918.8706526349997,1918.3641251269983,1918.8706526349997,1918.3641251269983,1918.8706526349997,None,None,down,2.091152790999331,1918.3641251269983,None,None,None,z,0.7825685839998187,1920.4966692540002,None,1921.2963142169974,None,,124,60,65,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,229,0,229,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,1908.3695266789982,4,8,1,6,2,7,3,5,1,1,0,1921.8828432559967,None,0,8,1,6,2,7,3,5,,1923.9620556759983,None,1923.9620556759983,None,1923.9620556759983,None,1923.9620556759983,None,1923.9620556759983,None,1923.9620556759983,None,1923.9620556759983,None,1923.9620556759983,None,1924.0553671199996,1924.5617893559975,1924.0553671199996,1924.5617893559975,1924.0553671199996,1924.5617893559975,None,None,down,2.2719173430014052,1924.0553671199996,None,None,None,z,0.1927877210000588,1926.3744936619987,None,1926.5876997999985,None,,125,60,65,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,230,0,230,0,,,,,,,,,,,,,,,,,,,,,,,,3.3000000000000003,3.4000000000000004,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,1913.6610212749983,2,8,1,6,0,5,4,7,1,0,6,1927.1741860169968,None,2,8,1,6,0,5,4,7,,1931.0526628519983,None,1931.0526628519983,None,1931.0526628519983,None,1931.0526628519983,None,1931.0526628519983,None,1931.0526628519983,None,1931.0526628519983,None,1931.0526628519983,None,1931.145971097998,1931.6524904409998,1931.145971097998,1931.6524904409998,1931.145971097998,1931.6524904409998,None,None,left,2.6293477320032252,1931.145971097998,None,None,None,z,0.4863709839992225,1933.8249107349984,None,1934.3314145689983,None,,126,60,65,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,231,0,231,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,1921.4026336179995,4,9,1,5,3,6,2,8,0,1,2,1934.9179092349987,None,4,9,0,5,3,6,2,8,,1938.3833264039968,None,1938.3833264039968,None,1938.3833264039968,None,1938.3833264039968,None,1938.3833264039968,None,1938.3833264039968,None,1938.3833264039968,None,1938.3833264039968,None,1937.0770646899982,1937.5835599389975,1937.0770646899982,1937.5835599389975,1937.0770646899982,1937.5835599389975,None,None,down,1.3519314830009534,1938.3833264039968,None,None,None,z,0.3526108590012882,1939.7826699389989,None,1940.1558966899975,None,,127,61,66,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,232,0,232,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,1927.2282544249974,3,8,2,6,0,7,4,5,0,0,6,1940.7423690109972,None,3,8,2,6,0,7,4,5,,1944.2210186019984,None,1944.2210186019984,None,1944.2210186019984,None,1944.2210186019984,None,1944.2210186019984,None,1944.2210186019984,None,1944.2210186019984,None,1944.2210186019984,None,1942.9148543739975,1943.421365651997,1942.9148543739975,1943.421365651997,1942.9148543739975,1943.421365651997,None,None,left,0.6262193430011394,1944.2210186019984,None,None,None,z,0.15979279399834923,1944.8874673579994,None,1945.060687797999,None,,128,62,67,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,233,0,233,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,1932.1315507369982,3,5,1,8,4,7,2,9,0,1,0,1945.6471877909971,None,0,5,1,8,4,7,2,9,,1949.1125173419969,None,1949.1125173419969,None,1949.1125173419969,None,1949.1125173419969,None,1949.1125173419969,None,1949.1125173419969,None,1949.1125173419969,None,1949.1125173419969,None,1947.8196841259996,1948.3261168809986,1947.8196841259996,1948.3261168809986,1947.8196841259996,1948.3261168809986,None,None,down,0.8147398820001399,1949.1125173419969,None,None,None,z,0.2925522520017694,1949.978733748998,None,1950.2853719689992,None,,129,63,68,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,234,0,234,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,1937.3574237840003,3,8,0,5,1,6,4,9,0,0,3,1950.871873240998,None,3,8,0,5,1,6,4,9,,1954.3371814009988,None,1954.3371814009988,None,1954.3371814009988,None,1954.3371814009988,None,1954.3371814009988,None,1954.3371814009988,None,1954.3371814009988,None,1954.3371814009988,None,1953.0443260059983,1953.5507666749982,1953.0443260059983,1953.5507666749982,1953.0443260059983,1953.5507666749982,None,None,down,1.8700333209999371,1954.3371814009988,None,None,None,x,0.2388637089970871,1956.2564115679997,None,1956.5096901340003,None,,130,63,69,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,235,0,235,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,1943.5822541479974,2,7,4,6,3,9,0,8,0,0,6,1957.096163979997,None,2,7,4,6,3,9,0,8,,1960.5748639519989,None,1960.5748639519989,None,1960.5748639519989,None,1960.5748639519989,None,1960.5748639519989,None,1960.5748639519989,None,1960.5748639519989,None,1960.5748639519989,None,1959.2686570689984,1959.7752246609998,1959.2686570689984,1959.7752246609998,1959.2686570689984,1959.7752246609998,None,None,left,0.5684667259993148,1960.5748639519989,None,None,None,z,0.10725387300044531,1961.1879288329983,None,1961.3212054649994,None,,131,64,70,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,236,0,236,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,1948.3948343529992,1,6,0,5,3,8,2,7,1,0,3,1961.9076927149981,None,1,6,0,5,3,8,2,7,,1963.9868605459997,None,1963.9868605459997,None,1963.9868605459997,None,1963.9868605459997,None,1963.9868605459997,None,1963.9868605459997,None,1963.9868605459997,None,1963.9868605459997,None,1964.0801152449967,1964.5866646149989,1964.0801152449967,1964.5866646149989,1964.0801152449967,1964.5866646149989,None,None,down,2.1271643500003847,1964.0801152449967,None,None,None,x,0.12255844199899002,1966.252715145998,None,1966.399296323998,None,,132,64,70,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,237,0,237,0,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,1953.4710699379975,2,7,0,5,4,9,1,8,1,1,0,1966.985706946998,None,3,7,0,5,4,9,1,8,,1969.6514318069967,None,1969.6514318069967,None,1969.6514318069967,None,1969.6514318069967,None,1969.6514318069967,None,1969.6514318069967,None,1969.6514318069967,None,1969.6514318069967,None,1969.7580525979974,1970.2644798589972,1969.7580525979974,1970.2644798589972,1969.7580525979974,1970.2644798589972,None,None,down,1.5372112810000544,1969.7580525979974,None,None,None,x,0.09516492700277013,1971.3440307659985,None,1971.464061347997,None,,133,64,70,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,238,0,238,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,1958.535332604999,1,7,2,8,3,5,0,9,0,1,5,1972.0504682339997,None,1,7,2,8,3,4,0,9,,1975.5158087479977,None,1975.5158087479977,None,1975.5158087479977,None,1975.5158087479977,None,1975.5158087479977,None,1975.5158087479977,None,1975.5158087479977,None,1975.5158087479977,None,1974.2230276329974,1974.7294639829997,1974.2230276329974,1974.7294639829997,1974.2230276329974,1974.7294639829997,None,None,down,2.179507167002157,1975.5158087479977,None,None,None,z,0.1695916889984801,1977.7416941349984,None,1977.9282302489992,None,,134,65,71,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,239,0,239,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,1965.00157742,4,8,3,6,2,7,1,9,0,1,5,1978.5146837679968,None,4,8,3,6,2,0,1,9,,1981.9800360899972,None,1981.9800360899972,None,1981.9800360899972,None,1981.9800360899972,None,1981.9800360899972,None,1981.9800360899972,None,1981.9800360899972,None,1981.9800360899972,None,1980.6872731199983,1981.193672923997,1980.6872731199983,1981.193672923997,1980.6872731199983,1981.193672923997,None,None,down,1.3232218010016368,1981.9800360899972,None,None,None,z,0.1905143309995765,1983.3528115109984,None,1983.566079737,None,,135,66,72,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,240,0,240,0,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,2018.751088981,4,8,1,6,2,9,0,7,1,1,5,2032.267650370999,None,4,8,1,6,2,3,0,7,,2034.5467822129976,None,2034.5467822129976,None,2034.5467822129976,None,2034.5467822129976,None,2034.5467822129976,None,2034.5467822129976,None,2034.5467822129976,None,2034.5467822129976,None,2034.6400966929978,2035.1464578319974,2034.6400966929978,2035.1464578319974,2034.6400966929978,2035.1464578319974,None,None,down,1.0631814369990025,2034.6400966929978,None,None,None,z,0.12486608399922261,2035.7464038619983,None,2035.8929336499968,None,,136,66,72,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,241,0,241,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,2022.9670227370007,2,9,1,7,0,5,4,6,1,0,2,2036.4794311289988,None,2,9,1,7,0,5,4,6,,2038.958521659999,None,2038.958521659999,None,2038.958521659999,None,2038.958521659999,None,2038.958521659999,None,2038.958521659999,None,2038.958521659999,None,2038.958521659999,None,2039.0517613899974,2039.5582644149981,2039.0517613899974,2039.5582644149981,2039.0517613899974,2039.5582644149981,None,None,left,2.163502963998326,2039.0517613899974,None,None,None,z,0.16712085000108345,2041.2642496119988,None,2041.4508393629985,None,,137,66,72,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,242,0,242,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2028.5236893289984,3,6,1,7,4,9,2,5,1,0,6,2042.0373305569992,None,3,6,1,7,4,9,2,5,,2044.1031337679997,None,2044.1031337679997,None,2044.1031337679997,None,2044.1031337679997,None,2044.1031337679997,None,2044.1031337679997,None,2044.1031337679997,None,2044.1031337679997,None,2044.209580587998,2044.7162580669974,2044.209580587998,2044.7162580669974,2044.209580587998,2044.7162580669974,None,None,left,0.9735978880016773,2044.209580587998,None,None,None,z,0.09116149200053769,2045.2360786659992,None,2045.3426720279967,None,,138,66,72,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,243,0,243,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,2032.4137933099992,3,9,2,5,0,7,1,8,0,1,7,2045.9291816749974,None,3,9,2,5,0,7,1,4,,2049.3944809449968,None,2049.3944809449968,None,2049.3944809449968,None,2049.3944809449968,None,2049.3944809449968,None,2049.3944809449968,None,2049.3944809449968,None,2049.3944809449968,None,2048.101651566998,2048.6081071459994,2048.101651566998,2048.6081071459994,2048.101651566998,2048.6081071459994,None,None,down,1.5247783750019153,2049.3944809449968,None,None,None,z,0.15984972000296693,2050.96733168,None,2051.140487237997,None,,139,67,73,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,244,0,244,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,2038.2134009289985,3,7,2,6,4,9,1,8,0,0,5,2051.726948905998,None,3,7,2,6,4,9,1,8,,2055.2056607449995,None,2055.2056607449995,None,2055.2056607449995,None,2055.2056607449995,None,2055.2056607449995,None,2055.2056607449995,None,2055.2056607449995,None,2055.2056607449995,None,2053.899512483,2054.4059540749986,2053.899512483,2054.4059540749986,2053.899512483,2054.4059540749986,None,None,left,1.2175975120007934,2055.2056607449995,None,None,None,z,0.43145717000152217,2056.471813549,None,2056.924970778,None,,140,68,74,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,245,0,245,0,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,2043.9988204229994,2,8,3,7,1,6,0,9,1,1,4,2057.511488999,None,2,8,3,7,4,6,0,9,,2060.590289268999,None,2060.590289268999,None,2060.590289268999,None,2060.590289268999,None,2060.590289268999,None,2060.590289268999,None,2060.590289268999,None,2060.590289268999,None,2060.683607521998,2061.1900755749994,2060.683607521998,2061.1900755749994,2060.683607521998,2061.1900755749994,None,None,left,1.9876800999991246,2060.683607521998,None,None,None,x,0.14844699000241235,2062.722764639999,None,2062.8960536509985,None,,141,68,74,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,246,0,246,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,2049.966800882001,4,6,0,5,3,8,2,9,0,0,0,2063.469168042,None,4,6,0,5,3,8,2,9,,2066.9345481579985,None,2066.9345481579985,None,2066.9345481579985,None,2066.9345481579985,None,2066.9345481579985,None,2066.9345481579985,None,2066.9345481579985,None,2066.9345481579985,None,2065.628376806999,2066.134852529998,2065.628376806999,2066.134852529998,2065.628376806999,2066.134852529998,None,None,left,2.8167117109987885,2066.9345481579985,None,None,None,z,0.02313642200169852,2069.8001461039967,None,2069.8400812559994,None,,142,69,75,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,247,0,247,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,2056.914138966,4,8,3,6,1,5,0,7,0,0,7,2070.426511261998,None,4,8,3,6,1,5,0,7,,2073.9052579639974,None,2073.9052579639974,None,2073.9052579639974,None,2073.9052579639974,None,2073.9052579639974,None,2073.9052579639974,None,2073.9052579639974,None,2073.9052579639974,None,2072.599045560997,2073.105522673999,2072.599045560997,2073.105522673999,2072.599045560997,2073.105522673999,None,None,left,2.629999618999136,2073.9052579639974,None,None,None,z,0.031111857999349013,2076.5841600759995,None,2076.637514097998,None,,143,70,76,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,248,0,248,0,,,,,,,,,,,,,,,,,,,,,,,,3.3000000000000003,3.4000000000000004,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,2063.7102261679975,4,8,0,6,2,7,3,5,1,0,5,2077.223982566,None,4,8,0,6,2,7,3,5,,2081.102520696997,None,2081.102520696997,None,2081.102520696997,None,2081.102520696997,None,2081.102520696997,None,2081.102520696997,None,2081.102520696997,None,2081.102520696997,None,2081.195766563,2081.702239094,2081.195766563,2081.702239094,2081.195766563,2081.702239094,None,None,down,3.1155319079989567,2081.195766563,None,None,None,z,1.0846449849996134,2084.3546282019997,None,2085.4608215109984,None,,144,70,76,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,249,0,249,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,2072.530717616999,3,7,0,8,2,9,4,5,0,0,6,2086.0339217519977,None,3,7,0,8,2,9,4,5,,2089.499351866998,None,2089.499351866998,None,2089.499351866998,None,2089.499351866998,None,2089.499351866998,None,2089.499351866998,None,2089.499351866998,None,2089.499351866998,None,2088.1931116749984,2088.6995904179967,2088.1931116749984,2088.6995904179967,2088.1931116749984,2088.6995904179967,None,None,left,0.5478937650004809,2089.499351866998,None,None,None,z,0.05222467200292158,2090.099059764998,None,2090.1657053809977,None,,145,71,77,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,250,0,250,0,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,2077.2397242980005,4,8,2,9,0,6,1,7,1,1,4,2090.752157955998,None,4,8,2,9,3,6,1,7,,2094.230795403997,None,2094.230795403997,None,2094.230795403997,None,2094.230795403997,None,2094.230795403997,None,2094.230795403997,None,2094.230795403997,None,2094.230795403997,None,2094.3241860239978,2094.830610118999,2094.3241860239978,2094.830610118999,2094.3241860239978,2094.830610118999,None,None,down,2.3550600959970325,2094.3241860239978,None,None,None,z,0.10797051899862709,2096.723279018999,None,2096.856501847,None,,146,71,77,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,251,0,251,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,2083.930343543998,3,9,1,7,0,5,4,6,0,0,4,2097.4430213839987,None,3,9,1,7,0,5,4,6,,2100.9216621479973,None,2100.9216621479973,None,2100.9216621479973,None,2100.9216621479973,None,2100.9216621479973,None,2100.9216621479973,None,2100.9216621479973,None,2100.9216621479973,None,2099.615460844998,2100.1219761619977,2099.615460844998,2100.1219761619977,2099.615460844998,2100.1219761619977,None,None,left,0.5895948609977495,2100.9216621479973,None,None,None,z,0.06987793799999054,2101.5613930639993,None,2101.6546832249987,None,,147,72,78,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,252,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,2088.7266828529973,0,8,1,9,4,5,3,7,0,1,6,2102.241185783998,None,0,8,1,9,4,5,2,7,,2105.7064901269987,None,2105.7064901269987,None,2105.7064901269987,None,2105.7064901269987,None,2105.7064901269987,None,2105.7064901269987,None,2105.7064901269987,None,2105.7064901269987,None,2104.4136300229984,2104.9201284499977,2104.4136300229984,2104.9201284499977,2104.4136300229984,2104.9201284499977,None,None,down,3.4526790550007718,2105.7064901269987,None,None,None,x,0.12345460100186756,2109.2118177599987,None,2109.3584579729977,None,,148,73,79,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
